The #NCA2014 is clear: We have to act now to reduce carbon pollution and prepare for the effects of climate change. http://t.co/wIgUMan5wT,BarackObama
RT @WhiteHouse: New report: Here's how climate change threatens regions across the U.S. and key sectors of our economy: http://t.co/Jn5OGyc…,BarackObama
RT @SenatorReid: It's been 28 days since the Senate passed a bipartisan #renewUI bill. We're waiting on the House to act. http://t.co/gcBXG…,BarackObama
The percentage of uninsured Americans is decreasing. Health care reform is working: http://t.co/U8ah3bd0DW,BarackObama
Sign this petition and make your voice heard: It's time to #RaiseTheWage. http://t.co/wTRFkTLYP9,BarackObama
"RT @OFA_MD: Maryland: @GovernorOMalley just signed the bill to raise the minimum wage to $10.10. For those who played a role in this fight,…",BarackObama
Read about new initiatives to end sexual assault on college campuses: http://t.co/VFCLHOLxu2 #1is2Many,BarackObama
"While climate change deniers in Congress are stalling, you can act: http://t.co/QYwL90ZwLI http://t.co/3tjiLFr6XH",BarackObama
Listen to what ordinary Americans have to say about the minimum wage: http://t.co/GoGN5VqKEI #RaiseTheWage,BarackObama
ICYMI: President Obama delivered the laughs at the White House Correspondents' Dinner. Watch here: http://t.co/smkGS4El1V,BarackObama
"Right now in America, full-time workers are living below the poverty line. Sign the petition to change that: http://t.co/SPsAfH82WB",BarackObama
Get ready: It's time for the White House Correspondents' Dinner. Tune in at 6:00 p.m. ET. http://t.co/S6YttCeT2T http://t.co/GYDiwvlub5,BarackObama
"""We need to keep going—to create more good jobs and give middle-class families a sense of security."" —President Obama http://t.co/78WO6IdEuS",BarackObama
"In his weekly address, President Obama discusses expanding opportunity for hard-working Americans: http://t.co/NVwO6vtsbG",BarackObama
This is good progress—but there's more to do. #ActOnJobs http://t.co/olauQFxd67,BarackObama
Thanks to @SenatorReid and the 54 senators who fought to raise the minimum wage. Join them: http://t.co/KUTxM1XhIg #RaiseTheWage,BarackObama
A win for public health: The Supreme Court has upheld @EPA's Cross-State Air Pollution Rule. http://t.co/6AD3BghJqo #CleanAir4Kids,BarackObama
RT @FLOTUS: RT if you agree: It's time to encourage every student in America to #ReachHigher and complete their education. http://t.co/PSlE…,BarackObama
"Good news: Employment rose by 288,000 in April, driven by a 273,000 increase in private employment. http://t.co/B4qrQckrQ8 #ActOnJobs",BarackObama
"RT @WhiteHouse: FACT: Our businesses added 273,000 jobs in April—but there's more work to do: http://t.co/r9sqVmWFUX #ActOnJobs, http://t.c…",BarackObama
Support President Obama's plan to double the production of clean energy in the U.S. by 2020: http://t.co/cf4Tl7lDZQ,BarackObama
Take a stand for equal pay for women: http://t.co/Rkhsx16Hgo http://t.co/1kZLrE4UJJ,BarackObama
Hard work deserves more than $7.25 per hour. Join the fight to #RaiseTheWage now: http://t.co/5XN00bFtWO,BarackObama
"""Together, we can reach the day where every child has a safe, loving, and permanent home."" —President Obama #NFCM",BarackObama
"A full-time worker earning minimum wage makes just $14,500 a year. Sign the petition to raise the wage: http://t.co/6xy5eqhzn5 #RaiseTheWage",BarackObama
Sign the petition for a higher minimum wage: http://t.co/MytOOpKW0g #RaiseTheWage http://t.co/Lwlc1Gf6H2,BarackObama
These senators turned their backs on working families today: http://t.co/8fr2JjO4KF #RaiseTheWage,BarackObama
Sign the petition: Be a part of the fight to raise the federal minimum wage. http://t.co/NWNQwnCG3x #RaiseTheWage http://t.co/E4jWgMzbOT,BarackObama
Raising the minimum wage will be good for American families. Sign the petition today. http://t.co/FSFZcrI1OH #RaiseTheWage,BarackObama
"""With enough determination and persistence, the American people will ultimately win out."" —President Obama #RaiseTheWage",BarackObama
"""If your member of Congress does not support raising the minimum wage, you need to let them know they're out of step."" —President Obama",BarackObama
"""My message to the American people is this: Don't get discouraged by a vote like the one we saw this morning. Get fired up.""—President Obama",BarackObama
"""It's a very simple issue. Either you're in favor of raising wages for hard-working Americans or you're not."" —President Obama #RaiseTheWage",BarackObama
"""America deserves a raise."" —President Obama #RaiseTheWage",BarackObama
"""About three in four Americans support raising the minimum wage."" —President Obama #RaiseTheWage",BarackObama
"""By preventing even a vote on this bill, they prevented a raise for 28 million hard-working Americans."" —President Obama #RaiseTheWage",BarackObama
WATCH: President Obama responds to the failed vote in the Senate on raising the minimum wage. http://t.co/IiYndyG6A9 #RaiseTheWage,BarackObama
President Obama discusses the failed Senate vote on raising the minimum wage at 3:10 p.m. ET: http://t.co/FcjxDCc5J4,BarackObama
You can make a difference. Join the fight for marriage equality today: http://t.co/p6fEiWFutW http://t.co/DUIkSsiM0v,BarackObama
This is what #1010Means. http://t.co/Bp2QVX7oEk,BarackObama
Say you'll be a part of the fight to #RaiseTheWage: http://t.co/YGj8UYIf2f,BarackObama
"""Living on minimum wage is a hopeless cycle."" Meet Gina: http://t.co/IGNg6NXaqL #RaiseTheWage",BarackObama
Volunteers across the country won't let their representatives forget what repealing health care reform could mean: http://t.co/IB5Lb5397F,BarackObama
RT @NancyPelosi: A surefire way to ensure economic growth? Give America’s working people a raise. #RaiseTheWage http://t.co/UnfvoDPVQ2,BarackObama
Just as shocked about the annual income of a minimum wage earner as these people? Join the fight to #RaiseTheWage: http://t.co/HiuNi58k0z,BarackObama
"If you think America deserves a raise, let your senators know: http://t.co/0Oq7H1kK7y #RaiseTheWage",BarackObama
It's time to stand up for American workers and #RaiseTheWage. Join the fight today: http://t.co/neKf7TLpiZ,BarackObama
RT @WhiteHouse: Here's how President Obama &amp; @VP Biden are building on the progress we've made to prevent sexual assault → http://t.co/Fhph…,BarackObama
"DYK: Someone working full-time at the current federal minimum wage makes only $14,500 a year. Time to #RaiseTheWage. http://t.co/P8l74DAaop",BarackObama
These people agree: It's long past time for Congress to raise the federal minimum wage. http://t.co/mhPlc1CGUJ #RaiseTheWage,BarackObama
RT @SenWarren: I've got 14 mil reasons to #RaisetheWage: over 14 mil kids have parents whose wages would go up. Let's give our families a #…,BarackObama
"""Michelle and I join Catholics around the world in celebrating the canonization of Pope John XXIII and Pope John Paul II."" —President Obama",BarackObama
Watch: More than 7 in 10 Americans support raising the national minimum wage. http://t.co/AW4p34XsPc #RaiseTheWage,BarackObama
"""Together, we must give enduring meaning to the words 'Never Again.'"" —President Obama on Yom HaShoah",BarackObama
You're running out of time: Tomorrow is the deadline to put your name on @OFA's permanent health care reform record: http://t.co/oGNsFv6SST,BarackObama
"Immigration reform—for our families, for our nation. Take a stand: http://t.co/QDIm0bA5l6 http://t.co/5WpznR4ABm",BarackObama
Last chance: Put your name on @OFA's permanent record of people who helped make health care reform a success. http://t.co/gxeqx3r5r5,BarackObama
"""It’s time for $10.10. It’s time to give America a raise."" —President Obama http://t.co/Q98UFQVY2c #RaiseTheWage",BarackObama
Watch the weekly address: President Obama is calling on Congress to raise the minimum wage. http://t.co/nUt8wvrQIu,BarackObama
The Affordable Care Act has put quality health care within reach for millions. http://t.co/nNeh6xf6Ls,BarackObama
"In tough times, we don't abandon American families. Tell Congress to make it right: http://t.co/WCyT9BEi7V #RenewUI http://t.co/SylMgkElCa",BarackObama
There's one fewer climate change denier in Congress: http://t.co/QtThhn9DTH #ActOnClimate,BarackObama
Organizing for Action is for you. Be a part of @OFA: http://t.co/VIgakyNlH6 http://t.co/8nOT1pK1Cx,BarackObama
Commit to #ActOnClimate today: http://t.co/u56AtpwAV1,BarackObama
"""Truly, you made history."" —President Obama http://t.co/6C0x8IjY73",BarackObama
Be a part of this. http://t.co/oZuYrRkwW3 #LoveIsLove http://t.co/tJEz7uyg0l,BarackObama
A helping hand. http://t.co/1TLPqBh7qY,BarackObama
It's long past time to restore economic opportunity to all Americans. Add your name: http://t.co/vW2Ui7ky4x,BarackObama
Want to help make immigration reform a reality? http://t.co/bDh9V2aZEo #ActOnReform,BarackObama
"An average of 72,000 Americans are losing unemployment insurance every week: http://t.co/TSjo00QB5O",BarackObama
"Before the Affordable Care Act, Isaac hit his lifetime coverage limit in a year. #WhatRepealMeans http://t.co/R1cSaZSECk",BarackObama
"Rosetta has quality, affordable health care. Repealing the Affordable Care Act could take it away. #WhatRepealMeans http://t.co/DiwdeN7oQa",BarackObama
These people have the security of health insurance—but some members of Congress still want to take it away. http://t.co/RSWo79czAa,BarackObama
The Affordable Care Act makes staying healthy easier. Repeal would make it harder. #WhatRepealMeans http://t.co/HuOhskHAmX,BarackObama
This is what repealing the Affordable Care Act could mean for this cancer patient. #WhatRepealMeans http://t.co/P1rU4HxxKx,BarackObama
Millions could lose their health care as they know it if the Affordable Care Act is repealed. Spread the word: http://t.co/xbLjWGQI78,BarackObama
RT @CapitalWrench: Getting ready to ask @LamarSmithTX21  if he still wants to repeal #ACA #WhatRepealMeans #OFAction http://t.co/IT2oYFF081,BarackObama
No one should have to worry about hitting a lifetime coverage limit if they get sick. #WhatRepealMeans http://t.co/YemdKQwvv2,BarackObama
This is what #WhatRepealMeans—and why we can't go back. http://t.co/23UATXV5CI,BarackObama
Repealing the Affordable Care Act would affect millions of Americans. #WhatRepealMeans http://t.co/M3xFtT5DCS,BarackObama
"LIVE: President Obama is speaking at a firehouse in Oso, Washington, regarding the mudslide. Watch here: http://t.co/SgeFooFo9Z",BarackObama
Gale is tired of working two jobs and not being able to make ends meet: http://t.co/v26Pt3Dq8j #RaiseTheWage,BarackObama
States are picking up the pace of increasing the minimum wage while Congress sits on the sidelines. http://t.co/idlKhc3tJe,BarackObama
"""Caring for our planet requires commitment from all of us."" —President Obama #HappyEarthDay",BarackObama
President Truman knew that our citizens deserve the opportunity to achieve and enjoy good health: http://t.co/xV118tFWMB,BarackObama
Congratulations to all the Boston Marathon runners. #BostonStrong,BarackObama
RT @WhiteHouse: Here are the 10 most eggcellent reasons why you should tune in to today's White House #EasterEggRoll → http://t.co/PROuvSEG…,BarackObama
"""We need you to lead!"" @OFA volunteers are telling representatives in the House to act on immigration reform. http://t.co/AgGVivOca1",BarackObama
"""The time has arrived for action."" —President Harry Truman on the need for health reform. Add your name to history: http://t.co/L5zTxJvxEm",BarackObama
Big progress is happening at every level to raise the minimum wage—except in Congress. http://t.co/RkmY6nJmj8,BarackObama
Happy Easter. http://t.co/Jc9YXXFsv8,BarackObama
"Last week, 44 senators voted against a bill that would help close the pay gap between women and men. http://t.co/MsxtQ6wWyD",BarackObama
"""From my family to yours, Happy Easter."" —President Obama in the weekly address http://t.co/6r9pqU4SJw",BarackObama
"Hello, spring. http://t.co/tkkCq0i3Hd",BarackObama
"""This weekend, Michelle and I join our fellow Christians in marking Good Friday and celebrating Easter."" —President Obama",BarackObama
Health care reform took generations of organizing. Say you were a part of this: http://t.co/OCIZkrDLKX (h/t @OFA) #8Million,BarackObama
Our country is losing out on the economic gains of immigration reform because the House is stalling. http://t.co/4VYMdjDWVS #CostOfInaction,BarackObama
"A background check could have saved Cheyenne’s father. Instead, he lost his life to gun violence. Read his story: http://t.co/Nzw0pMzO17",BarackObama
"Mark became a victim of gun violence on December 14th, 1998. His mother tells his story: http://t.co/ikmVLYITBp",BarackObama
See why @OFA volunteers were named White House Champions of Change earlier this month: http://t.co/cXLXzYvg3t http://t.co/9rr30CtsAP,BarackObama
History. http://t.co/pNbZ287omc #8Million,BarackObama
The Affordable Care Act is working—for millions of Americans. http://t.co/LBNwxvUxkc,BarackObama
"""This thing is working."" —President Obama #Obamacare #8Million",BarackObama
"""Millions of Americans who were uninsured now have coverage."" —President Obama",BarackObama
"""The number of Americans who have signed up for health insurance in the marketplaces has risen to 8 million."" —President Obama",BarackObama
Up top. #NationalHighFiveDay http://t.co/BXmdPvCU4l,BarackObama
"""You inspire us, you inspire the country... you inspire me."" —President Obama to the @wwpinc Solider Ride participants",BarackObama
LIVE: President Obama welcomes @wwpinc's Soldier Ride to the White House. http://t.co/oKGKoyghxF,BarackObama
Two victories for clean energy in California: http://t.co/PEXivnjToC #ActOnClimate,BarackObama
"""Everybody who works hard and takes responsibility deserves the chance to get ahead."" —President Obama",BarackObama
"""We're using existing money to create opportunities for hardworking Americans like you."" —President Obama #ActOnJobs",BarackObama
Retweet if you agree we need to train Americans with the skills employers need. #ActOnJobs,BarackObama
"""We've got to make sure [every] job pays a decent wage."" —President Obama #RaiseTheWage",BarackObama
"""For too many middle class Americans, it feels as though the same trends that have been going on for decades are continuing""—President Obama",BarackObama
"""Everybody has a chance—that's the idea of America."" —President Obama",BarackObama
"""Too many Americans, if they are lucky enough to have a job, are working harder and harder just to get by."" —President Obama",BarackObama
"""In today's economy, it's never been more important to make sure that our folks are trained for the jobs that are there."" —President Obama",BarackObama
Watch: President Obama is speaking on the importance of jobs-driven skills training in a 21st century economy. http://t.co/dOArof5hFF,BarackObama
Taking a stand against gun violence matters to Gilbert and his family. See why: http://t.co/mXmRWteojL,BarackObama
"Climate change is about more than data. It's about people. Watch the trailer for ""Years of Living Dangerously"": http://t.co/0bErw0BR0C",BarackObama
"President Obama will deliver remarks on jobs-driven skills training in Oakdale, PA. Tune in at 3:45 p.m. ET: http://t.co/Q9ytlaTQ6d",BarackObama
"Millions of Americans can now rely on quality, affordable health care coverage: http://t.co/IBVidI2Weg",BarackObama
No. 42. He hit it out of the park. #JackieRobinsonDay http://t.co/LcRhzWq7DA,BarackObama
Millions of Americans now have health insurance—and peace of mind—but it couldn't have happened without you. http://t.co/oVwuTZDMPq,BarackObama
Watch: Health care reform changed the course of history in America. http://t.co/9YmWEND3nR,BarackObama
You made change happen. Be proud. http://t.co/rJ0dmdTSj6 http://t.co/FsVaWUxI1d,BarackObama
"""Today, we recognize the incredible courage and leadership of so many Bostonians in the wake of unspeakable tragedy."" —President Obama",BarackObama
Happy Passover. http://t.co/sR73wiN5ZI,BarackObama
"If you want to see the House take action to fix our broken immigration system, here's how it could happen: http://t.co/FT9qQGOMGN",BarackObama
Add your voice if you believe women deserve equal pay for equal work. http://t.co/0FqdiAxLwT http://t.co/eYKDDsI58e,BarackObama
"Watch for free: The first episode of ""Years of Living Dangerously"" is available online. http://t.co/ZIfFsnyAuE #ActOnClimate",BarackObama
Health care reform changed the course of history in our country—and you played a part. http://t.co/EP2vVnPcyo,BarackObama
The doctor is in. http://t.co/zPdOx6wWbd,BarackObama
These are the faces of minimum wage. http://t.co/vMsyey5tiw #RaiseTheWage,BarackObama
"Watch the first episode of ""Years of Living Dangerously"" for free online: http://t.co/xMB2wbywUU #ActOnClimate",BarackObama
RT @OFA_Shannon: SO much honking to support immigration reform here at the Federal Building in LA today! #CostOfInaction #OFAction http://t…,BarackObama
Retweet if you think it's time the House voted on immigration reform. #CostOfInaction,BarackObama
"Why is it important to #ActOnClimate? To protect people. Watch the trailer to ""Years of Living Dangerously"": http://t.co/qjEgl8YwuK",BarackObama
"""Ensuring that women are paid fairly is a commonsense step to grow our economy."" —President Obama http://t.co/NjtAIdu78I #StandWithWomen",BarackObama
Watch President Obama discuss his fight for equal opportunity for women in the weekly address. http://t.co/o5NhohfcIE #StandWithWomen,BarackObama
The House budget's top-down approach would cut taxes for millionaires and raise them for middle class families: http://t.co/Px3k224reh,BarackObama
"""The right to vote is something cherished by every American."" —President Obama",BarackObama
"""We're not going to let voter suppression go unchallenged."" —President Obama",BarackObama
"""Justice requires the right to vote.""—President Obama",BarackObama
"""We have states who, just out of political spite, are leaving millions of people uninsured.""—President Obama",BarackObama
"""Opportunity means making the minimum wage a wage you can live on.""—President Obama #RaiseTheWage",BarackObama
"""We know we have to do more to restore America's promise of opportunity for all people.""—President Obama",BarackObama
LIVE: President Obama is speaking at the @NationalAction Network Convention. Tune in: http://t.co/OPBMjI0b2t,BarackObama
See how @OFA supporters demanded a #FairFutureNow on Equal Pay Day: http://t.co/2ek5DiGFnC,BarackObama
Don't miss President Obama's speech at the @NationalAction Network Convention at 4:10 p.m. ET: http://t.co/I4yVMdbq2x,BarackObama
"""I urge Congress to follow Minnesota’s lead, raise the federal minimum wage, and lift wages for 28 million Americans."" —President Obama",BarackObama
ICYMI: The Minnesota Legislature took action and increased the state minimum wage. http://t.co/CtDYqVRunZ #RaiseTheWage,BarackObama
Meet the next generation of organizers: http://t.co/NrJ8Fd8gog,BarackObama
Do the math: 77 does not equal 100. http://t.co/f0v17MKV42 #MathNotMyth,BarackObama
"The real victims of climate change: people. Watch the trailer for ""Years of Living Dangerously"": http://t.co/VJ6OVWbYaz #ActOnClimate",BarackObama
"On average, women in America make just 77 cents for every dollar a man makes. It's #MathNotMyth. http://t.co/twMOLlQKfO",BarackObama
Throwback to some of the doomsday predictions about health care reform that didn't come true. http://t.co/FcGwUSVLso #TBT,BarackObama
Send a message to members of Congress who don't believe in the pay gap—it's #MathNotMyth. Help fight for equality: http://t.co/T8jPuqmEWO,BarackObama
LIVE: President Obama is speaking at the Civil Rights Summit marking the 50th anniversary of the Civil Rights Act. http://t.co/CPV3NozW4L,BarackObama
"Sad fact: On average, a full-time working woman earns just $0.77 for every $1 that a man earns. http://t.co/SniircSkq5 #MathNotMyth",BarackObama
Show the world you are Organizing for Action: http://t.co/y2sCTl5Gll http://t.co/izR8gDkzb4,BarackObama
Here's how immigration reform could become a reality: http://t.co/tRHCJDEvMq,BarackObama
Add your name to be a part of the history of health reform: http://t.co/H2k2veGiNi,BarackObama
"RT @WhiteHouse: ""Know that you will never be alone. This Army, this nation, stands with you for all the days to come."" —President Obama at …",BarackObama
WATCH: The President is at Fort Hood paying tribute to the victims of the recent tragedy. http://t.co/jp7I4ZWZko,BarackObama
"""Every day, Americans carry forward the tradition of service embedded in our character as a people."" —President Obama #NationalVolunteerWeek",BarackObama
"Women are the breadwinners in 40% of U.S. households, but on average make 23% less than men: http://t.co/zTJrfXMppI #FairFutureNow",BarackObama
Show your support for equal pay: http://t.co/YGBMS8DhG2 #FairFutureNow,BarackObama
"Women make up nearly half of the workforce, but on average make only 77 cents to the dollar of a man. #FairFutureNow",BarackObama
Fair pay: f­­or all of America’s daughters. http://t.co/UgF2qhWUjh,BarackObama
"""What determines success should not be our gender, but rather our talent."" —President Obama http://t.co/PoAIB42rRB #FairFutureNow",BarackObama
"Yesterday the Senate voted to renew unemployment insurance, but there's still more work to do. See how you can help: http://t.co/3Bi5u3AIyL",BarackObama
"Meet Shivani, one of thousands of people making a difference by turning their passion into action with @OFA: http://t.co/bImcFBCRy6",BarackObama
No daughter should be paid less than somebody else's son for the same work: http://t.co/PHMOXQU3Uh #FairFutureNow http://t.co/SupdQcFScK,BarackObama
"""Tomorrow, the Senate has the chance to start making this right by passing a bill called the Paycheck Fairness Act."" —Obama on #EqualPay",BarackObama
"""This is personal for me. I've got two daughters, and I expect them to be treated just like anybody's sons."" —President Obama #FairFutureNow",BarackObama
"""America deserves equal pay for equal work."" —President Obama #FairFutureNow",BarackObama
"""There are commentators out there saying that the pay gap doesn't even exist... It's not a myth, it's math."" —President Obama #FairFutureNow",BarackObama
"""I'm going to sign an executive order to create more pay transparency."" —President Obama #FairFutureNow",BarackObama
"""This is not just an issue of fairness, it's a family issue and an economic issue."" —President Obama #FairFutureNow",BarackObama
"Retweet if you agree that when women succeed, America succeeds. #FairFutureNow",BarackObama
"""We've got to fight for an opportunity agenda."" —President Obama #WomenSucceed",BarackObama
"""We've got to build an economy that works for everybody, not just those at the top."" —President Obama",BarackObama
"""Equal Pay Day means that a woman has to work about this far into 2014 in order to earn what a man earned in 2013."" —President Obama",BarackObama
"""I didn't know I was paid unfairly, and I had no way to find out."" —Lilly Ledbetter, on #EqualPay #FairFutureNow",BarackObama
LIVE: The President kicks off Equal Pay Day by discussing ways to strengthen equal pay laws for women. http://t.co/0vukOI4GqL #FairFutureNow,BarackObama
Retweet if you believe women deserve the same pay as men for the same work. #FairFutureNow,BarackObama
The Senate just took action on a bipartisan bill to #RenewUI for more than 2 million Americans. It's up to the House to follow suit.,BarackObama
Proud of health care reform? Then add your name to the permanent record of people who helped make it happen: http://t.co/Q6WXjlExDX,BarackObama
"""The Maryland Legislature did the right thing for its workers today by increasing the state minimum wage to $10.10 an hour.""—President Obama",BarackObama
See who's joining the #immigration reform Dream Team: http://t.co/achXfO9byW #CostOfInaction,BarackObama
"""Every young person deserves a fair shot."" —President Obama #CollegeOpportunity",BarackObama
"""We want education that engages you."" —President Obama #CollegeOpportunity",BarackObama
"""We want to invest in your future."" —President Obama #CollegeOpportunity",BarackObama
"""Our businesses have created almost 9 million new jobs over the last four years."" —President Obama",BarackObama
"""More young people are earning college degrees than ever before."" —President Obama #CollegeOpportunity",BarackObama
WATCH: The President is discussing ways to better prepare high school students for college and the job market. http://t.co/eRpXUSIg5v,BarackObama
Fighting for change never goes out of style: http://t.co/FddFvQhRbM http://t.co/XxuYgh7wMD,BarackObama
Too many Americans have gone without unemployment insurance for too long: http://t.co/3d020fAEt0 #RenewUI,BarackObama
Show your @OFA pride. http://t.co/mCLcCLyjl9 http://t.co/IU98ETCnU6,BarackObama
"""The budget I sent Congress earlier this year is built on the idea of opportunity for all."" —President Obama http://t.co/tmsD0vSVxL",BarackObama
"Watch: In his weekly address, President Obama discusses the importance of a budget that builds economic opportunity. http://t.co/N3GGl0SHj3",BarackObama
"If you're proud of what health care reform has accomplished, put your name on this list: http://t.co/O3pQqtOwzN http://t.co/jK8uOiNYtf",BarackObama
"RT @WhiteHouse: Great news: Thanks to the #ACA, 3 million more Americans were covered through Medicaid as of March 1st → http://t.co/k3ZmcZ…",BarackObama
Retweet if you're ready to give these women a raise. #RaiseTheWage http://t.co/GrN7oohf27,BarackObama
FACT: Droughts in the southwest U.S. are expected to last over 5 years by 2050. It's time to #ActOnClimate.,BarackObama
"""That’s why 7.1 million folks have health insurance—because people got the word out."" —President Obama http://t.co/T3ILsrPQXR",BarackObama
There are more than 10 reasons #DavidLetterman will be missed. http://t.co/UoLVRZduF7,BarackObama
Health care reform changed the course of history. Add your name to the permanent record of supporters: http://t.co/s79U0hcQ6O,BarackObama
"Watch: Thanks to people like you, millions more Americans now have health coverage—and peace of mind. http://t.co/DFm8CPNoe2",BarackObama
The #CostOfInaction on immigration is having a real affect on local communities. Read these letters to the editor: http://t.co/TWjz2c6H2M,BarackObama
No more stalling: Climate change deniers need to understand now that this is a real threat. http://t.co/9k2MtVYRqZ #ActOnClimate,BarackObama
"""America is a place for everybody—that's what we're fighting for.""  —President Obama",BarackObama
"""It's time for ten-ten. It's time to give America a raise."" —President Obama #RaiseTheWage to $10.10",BarackObama
"""You can give America the shaft, or you can give it a raise."" —President Obama to Congress on the upcoming vote to #RaiseTheWage",BarackObama
"""Members of Congress have a fresh chance to show which side they are on."" —President Obama on the upcoming vote to #RaiseTheWage",BarackObama
"""It's like that movie Groundhog Day—except it's not funny."" —President Obama on the attempts to dismantle Obamacare",BarackObama
FACT: The majority of minimum wage jobs are held by women. #RaiseTheWage,BarackObama
"""Don't 'boo'—organize. That's what you need to do. They may not hear the boos, but they can read a petition."" —President Obama #OFAction",BarackObama
"""Republicans in Congress don't want to raise it at all."" —President Obama #RaiseTheWage",BarackObama
"""Nearly 3 in 4 Americans support raising the minimum wage.""  —President Obama #RaiseTheWage",BarackObama
"""Fair wages and higher profits are not mutually exclusive. They go hand in hand."" —President Obama #RaiseTheWage",BarackObama
"""Raising wages is not just a job for organizers, not just a job for elected officials—it's also a job for businesses."" —President Obama",BarackObama
"""I don't want my daughters getting paid less than someone else's sons for the same job."" —President Obama #StandWithWomen",BarackObama
"""The good news is more young people are earning college degrees than ever before."" —President Obama",BarackObama
"""In America, we do not believe in opportunity just for the few—we believe that everybody should have a chance at success."" —President Obama",BarackObama
"""We just went through the first month since 2003 where no U.S. soldier was killed in either Afghanistan or Iraq."" —President Obama",BarackObama
"""7.1 million Americans have now signed up for coverage ... That's enough to fill up the Big House 65 times."" —President Obama to @UMich",BarackObama
"""We're now seeing the manufacturing sector add jobs for the first time since the 1990s."" —President Obama #RaiseTheWage",BarackObama
"""Our economy is doing better, it's growing."" —President Obama #RaiseTheWage",BarackObama
"""The Reuben is killer."" —President Obama on @Zingermans in Michigan",BarackObama
LIVE: President Obama is talking about raising the national minimum wage. Watch here: http://t.co/TjYGuxIjeo #RaiseTheWage,BarackObama
President Obama wants to give America a raise. Watch him discuss the minimum wage at @UMich at 3:00 p.m. ET: http://t.co/HRAl4jdiaM,BarackObama
"Thanks to the Affordable Care Act, insurers can no longer deny health coverage to people because they have autism. #WorldAutismAwarenessDay",BarackObama
"""On World Autism Awareness Day, we offer our support and respect to all those on the autism spectrum."" —President Obama",BarackObama
Here's what these people have to say about health care reform. #ThisIsWhy http://t.co/F2qMSCV6RC,BarackObama
This is worth celebrating. #7MillionAndCounting http://t.co/jevAin14GL,BarackObama
"""I want to thank everybody that worked so hard to ensure that we arrived at this point today."" —President Obama #7MillionAndCounting",BarackObama
"President Obama: As messy as it's been sometimes, the Affordable Care Act is progress—it's making sure everyone has health care.",BarackObama
"""The debate over repealing this law is over. The Affordable Care Act is here to stay."" —President Obama #7MillionAndCounting",BarackObama
"""This law is doing what it's supposed to do. It's working. It's helping people from coast to coast."" —President Obama #7MillionAndCounting",BarackObama
"""Women, the sick, survivors—they deserve fair treatment in our health care system."" —President Obama #7MillionAndCounting",BarackObama
Retweet if you agree: We'll work to get more Americans covered with each passing year. #7MillionAndCounting,BarackObama
"""Because of this law, millions of our fellow citizens know the security of health insurance."" —President Obama #7MillionAndCounting",BarackObama
"""You can now go to http://t.co/V9KJ0PQfe0 year-round to enroll when circumstances in your life change."" —President Obama",BarackObama
"""The share of Americans with insurance is up, and the growth of insurance costs is down."" —President Obama #7MillionAndCounting",BarackObama
"""This law is bringing greater security to Americans who already have coverage."" —President Obama #7MillionAndCounting",BarackObama
"""7.1 million people have now signed up for private insurance plans."" —President Obama #7MillionAndCounting",BarackObama
"""Six months ago today, a big part of the Affordable Care Act kicked in."" —President Obama #7MillionAndCounting",BarackObama
LIVE: President Obama is speaking about health care enrollment. http://t.co/FfLh8t6wV9,BarackObama
Don't miss it: President Obama will deliver a statement on health care enrollment at 4:15 p.m. ET. http://t.co/hAbIiscren,BarackObama
Today there are more than 7 million new reasons why health care reform matters. Thanks for fighting for it: http://t.co/8dH2WvMheB,BarackObama
"""In my eyes, Obamacare literally saved my life."" #ThisIsWhy Margaret is thankful for health care reform: http://t.co/7RQYo9ytDZ",BarackObama
The @IPCC_CH report warns about the dangers of climate change. Tell your member of Congress: Don't be a #ClimateFool. http://t.co/0fmFwJ1cZA,BarackObama
FINAL HOURS: It's the last call for health coverage in 2014: http://t.co/2fWBsQwbx3 #GetCoveredNow,BarackObama
Can't volunteer as much as you'd like? There's another way to help out: http://t.co/X74pwilVcJ,BarackObama
It’s not an option anymore: It’s time to #ActOnClimate. Chip in to help make a difference: http://t.co/3YSODmPiVC,BarackObama
Don't have time to volunteer? You can still do your part. Chip in now: http://t.co/chJOFFd5Ap,BarackObama
RT @TheEllenShow: Today's the last day to #GetCovered. Everyone in my house is covered. We even have a covered garage. https://t.co/TUI5Cwt…,BarackObama
"RT @Pharrell: Stay healthy, guys. Today is the last day to #getcovered at http://t.co/FTWbJI9sE5",BarackObama
Right now @OFA is looking for new members for the team that will make 2014 a year to remember. Are you in? http://t.co/NNJ9WOVOqs,BarackObama
Some of the most important grassroots organizing in the country is happening right now. Do your part: http://t.co/gvgXQmkOGT,BarackObama
"RT @FLOTUS: No bones about it: Today's the last day to sign up for health insurance. #GetCoveredNow → http://t.co/I3bqMOVMzN, http://t.co/h…",BarackObama
Play ball. http://t.co/ve8uzW5Z4M,BarackObama
Make your mark on issues you care about. Chip in: http://t.co/l93mSZfi2B,BarackObama
Fight back against the other side's scare tactics: http://t.co/0vNBMLQ4u2 http://t.co/6mjBmGkJHC,BarackObama
Do your part to help keep the momentum going on issues you care about: http://t.co/jQwixGaWKG,BarackObama
You still have a chance to #BeatTheBuzzer: Enroll now before it's too late. http://t.co/eKNOqFovVA http://t.co/yUyWuQIZdS,BarackObama
There's still time to #BeatTheBuzzer: Check out your options and #GetCoveredNow. http://t.co/9Rnj7imlka,BarackObama
